APP_NAME,USER,DATE,STAR,LIKE,COMMENT,OS
카카오뱅크,화가많아요,2022-04-05 17:51:54+09:00,2,0,대체 왜 통장사본 하는게 안되나요???,ios
카카오뱅크,wlgP07,2022-04-04 18:53:27+09:00,3,0,"10대지만, 핸드폰 명의가 부모님 명의여서 카카오미니를 못 만들고 있습니다. 저같은 사람 꽤 있을 겁니다. 저같은 사람들은 어떻게 해야할 지.. 방법좀 알려주세요",ios
카카오뱅크,"ardent, rigorous, and energeti",2022-04-02 12:08:01+09:00,3,0,"아이푼에서 로그인하려고 하는데, 휴대폰 본인인증 화면에서 전화번호 입력 후 인증요청 버튼이 활성화 되지 않아 클릭도. 안 되고 다음 단계로 진행이 안 됩니다.",ios
카카오뱅크,코딩엔젤,2022-03-31 21:14:29+09:00,3,0,한두번도 아니고 가끔씩 프사 완전 첨에 정한거로 리셋되던데 일이년 전도 아니고 완전 옛날에 정한 프사가 왜 되돌아 가는지 모르겠어요,ios
카카오뱅크,포킹쟁2,2022-03-31 16:25:03+09:00,1,0,"알림이란 알림은 다 꺼놨는데 어느샌가부터 슬금슬금 자꾸 이벤트알림이 오네요 ㅎㅎ 열받아 죽어버릴거같은데 방법좀 알려주세요 ~  그렇다고 폰설정에서 알림을끄면  이용내역 알림도 안 올거같아서  그러지도 못하겠는데 ,, 카뱅 어플 내부에서는 알림 다 꺼놨는데 왜 자꾸 오는골까요~",ios
카카오뱅크,사용자1016,2022-03-30 19:52:43+09:00,3,0,안녕하세요 지금 까지 잘 사용하고 있었는데 오느날 갑자기 계좌에 돈 빠지고 들어는게 알림이 안 오더라고요.. 알림 설정 들어가서 다 확인 하고 몇번 지우고 깔고 알림도 껐다가 다시 키고 해봤는데도 알림이 안오네요 ..저만 그런가요 ?,ios
카카오뱅크,아니실망이야,2022-03-29 22:52:00+09:00,1,0,해커가의도해서저여기서돈나간적있어요보안안좋으니케X뱅크로되도록쓰시는게안전합니다 경찰에수사할려다가지겨워서관뒀어요홍보아니고실제예요 여기직원들사과한마디도없엇습니당 오히려 의도적으로 사실대로저한테말하게만든후 우리가한적없다고발뺌하셨죠 저이리뷰삭제안합니다사과할때까지용~,ios
카카오뱅크,사람이다 임마,2022-03-29 16:22:58+09:00,1,0,아પ 학생이라 못받으면 시간설정을 할수있게 만들어야죠 장난하나 어른들이 학생보다 머리가 안돌아가면 어쩌란겨 금요일까지 꼭 필요한데 하;;;;;,ios
카카오뱅크,대바성님,2022-03-25 13:43:11+09:00,5,0,다운로드 자체가 안되네용,ios
카카오뱅크,rrrrriiiiy,2022-03-24 14:57:26+09:00,5,0,카카오뱅크 너무 편해서 주거래은행보다 더 자주쓰는지경이에요 ㅋㅋㅋ 근데 혹시 적금이나 예금 잔액비공개버튼 만들어주심 안되나요? 있으면 좋을거같아요!,ios
