APP_NAME,USER,DATE,STAR,LIKE,COMMENT,OS
Instagram,체리릴리리리링,2022-04-07 13:07:46+09:00,5,0,아이폰XR 게시물 공동작업자가 뜨지않습니다. 지원부탁드려요.,ios
Instagram,인사동초코바,2022-04-07 12:35:23+09:00,1,0,인스타 정지7일까진데 왜아직 활성화 안되나요 좀 풀어주세요 ㅡㅡ,ios
Instagram,채샤샤,2022-04-07 12:30:34+09:00,1,0,갑자기 가끔 좋아요 누르는데 팔로잉을 늘리려해다며 계정 제한이 걸렸고 6일자로 풀린다했는데 풀리지도 않고 고객센터에 말해도 해결도 안되고 제발 해결 좀 해주세요 최악이에요,ios
Instagram,skgkk,2022-04-07 10:48:06+09:00,1,0,친구들 아이패드랑 제 폰엔 부메랑이 떡하니 있는데 왜 제 아이패드엔 아무리 찾아봐도 없나요?? 개선좀 해주세요 제 사랑 부메랑으로 사진을 찍을수가 없잖아요;;;;;,ios
Instagram,Bark130613,2022-04-07 10:00:36+09:00,1,0,이전 게시물 보기를 하면 까만화면과 함께 로딩도 되지 않습니다. 오류 고쳐주세요. 오류가 아니고 이런 기능을 추가하신 거라면 없애주세요. 불편합니다.,ios
Instagram,슰리,2022-04-07 09:02:34+09:00,1,0,추천 피드 뜨는게 앱을 나갔다가 들어와도 그대로에요 제가 직접 새로고침하는 게 아니면 앱을 재접속할 때 추천피드가 새로 고침 되지 않는데 오류가 아니어도 고쳐주세요 너무 불편해요,ios
Instagram,tiktok 여늬님,2022-04-07 01:35:36+09:00,3,0,저만 그런가요? 인스타그램 디엠이 점점 페메화 되는 거요. 전까지 괜찮았는데 테마도 바뀌고 답장 기능 생긴건 좋은데 너무 불편해요 이게 페메도 아니고 무슨 인스타 디엠 같지도 않고 현활중인 사람 다 뜨더라구요. 너무 불편해요 페메 싫어서 인스타 하는데,ios
Instagram,위젯 살려주세요 ㅠㅠ,2022-04-07 00:59:27+09:00,1,0,왜 되는 게시글 있고 안되는 게시글 있나요ㅠ 다 되게 해주세요 게시글 하나에 여러개 있는 거 다 지우고 사진 한장만 남기고 싶어요,ios
Instagram,윤서120206120206,2022-04-07 00:37:18+09:00,4,0,아니 원래 스토리올릴때 음악 누르면 되게 아는 노래도 많이 뜨고 했는데 갑자기 막 이상한? 하나도 모르는 재즈같은 이상한 음악들만 뜨고 검색으로 검색해도 검색결과 없다고 뜨고;;; 좀 고쳐주세요,ios
Instagram,긍긍긍긍긍긍긍긍긍긍긍긍긍긍,2022-04-06 23:28:24+09:00,5,0,아니 그냥 단순히 동영상으로 올리고 싶은데 왜 올리면 무조건 릴스로 올라가는 건가요? 이전에 시리즈 만들어 놓고 그거 모으는 재미로 영상 올리고 있었는데 당신들 때문에 내 재미 다 사라졌잖아요 내 재미… 내 동영상… 다 돌려내… 돌려내!!!!!!!!,ios
Instagram,?!?!?!?!?!?!?🤗😘🥰⛄️,2022-04-06 23:17:27+09:00,5,0,저도 디엠 테마 바꾸고 싶은데 왜 안되나요ㅠㅠ 업데이트 빨리 해주시길 바랍니다,ios
Instagram,로하💜,2022-04-06 23:13:49+09:00,5,0,꼭 봐주세요 제발⭐️✨✨✨🌟🌟🌟⭐️⭐️🌟✨✨✨✨✨⭐️⭐️⭐️💫💫💫🌟🌟✨✨✨지인 작년에 쓰던 계정에 제 흑역⋌˫ 사진들⍤⃝𓂭 그대로 있는데 혐오로도 신고해봤ヱ 사칭으로도 신고하ヱ 복구도 시켜봤는데 안 없어져요 제발 없애주세요 그 때 사진 짝남⍤⃝𓂭 본단 말이에요 제발 빨리 없애주세요 제발요 그 계정 우리학교 언니오빠들⍤⃝𓂭 팔로우 했어요 제발 없애주세요 진짜 그거 누フト 볼까봐 창피해여🌟🌟✨✨🌟⭐️✨✨✨✨✨✨✨✨🌟🌟✨✨🌟🌟✨✨✨✨,ios
Instagram,sungsoseoyea,2022-04-06 23:12:33+09:00,5,0,음악추가 없는 음악이 너무 많아요..,ios
Instagram,뭐 하자는 건데,2022-04-06 22:52:56+09:00,1,0,올리고 싶은데 왜 자꾸 릴스로 올라가는거예요,ios
Instagram,뿔두,2022-04-06 22:43:39+09:00,1,0,디엠 12개를 안 읽었는데 2개만 안 읽었다고 떠요 재설치 하고 비번을 바꿔도 안 고쳐져요 오류 고쳐주세요,ios
Instagram,사잍하마,2022-04-06 22:08:06+09:00,5,0,인스타 다 좋고 괜찮은데 제발 업데이트 해주세요 다른 계정은 되었는데 정작 가장 필요한 본계정만 안 되었네요;; 업데이트 모든 유저들 다 해주세요ㅠㅠㅜ 앱도 몇 번을 깔았다가 지웠는지 모르겠네요ㅠㅠㅜ 제발 정말 부탁드립니다,ios
Instagram,🌊👻😈,2022-04-06 20:54:03+09:00,5,0,하.정말.,ios
Instagram,tkdkc,2022-04-06 19:56:01+09:00,5,0,계정마다 업데이트가 조금씩 다를수있다고는 하지만 너무 제 계정만 아직도 저기 뒤에서 멈춰있는거같아요😭다들 스토리에 링크 추가하고 설문 항목 여러개 해서 올리는데 전 하나도 안돼요ㅜㅜ기다리면 된대서 몇달전부터 계속 기다렸지만 정말 앞으로도 바뀔 조짐이 안보이네요..제발 저도 스토리에 링크 추가하고 설문도 올리고 하고싶어요,ios
Instagram,dhdhdhbxn,2022-04-06 18:24:48+09:00,2,0,아니 릴스로 올리는거 필요없다고요 왜 자꾸 릴스로 올라가냐고요;,ios
Instagram,개설짜,2022-04-06 15:32:26+09:00,3,0,자꾸 릴스로 올리는 걸로 떠요 그냥 올리고 싶은데ㅠㅠ,ios
Instagram,Bananagssol,2022-04-06 13:55:57+09:00,5,0,"업뎃이후로 이전게시글 보기를 누르면 자꾸 빈화면만 나와요.. 친구들과 소통을 할 수가 없어요 빨리 정상적으로 반영되게해주세요 아이폰13pro , ios15.4.0이예요",ios
Instagram,대쇼링,2022-04-06 12:49:30+09:00,5,0,베리굿,ios
Instagram,ㅗㅎㅎㅎ휴,2022-04-06 12:30:47+09:00,1,0,아니 분명히 고급설정 들어가서 커버사진 좋게 나왔는데 릴스랑 동영상 그리드 합친거 뭐냐구여 덕분에 캡쳐한거 고대로 뜨네요,ios
