APP_NAME,USER,DATE,STAR,LIKE,COMMENT,OS
Facebook,장기용 머리카락,2022-04-01 17:04:27,1,0,나이 설정 잘 못 했는데 신분증을 찍으라뇨 이건 너무 너무 좀 그렇네요 하루아침에 페북 계정이 사라지다니 허무하고 전에는 잘 사용 하고 있었는데 삶의 낙이 없어졌습니다 제발 답변쥬시길.... 아 참 돔으로 페북이랑 연동된 인스타도 사라졌습니다.,ios
Facebook,Knigt7111,2022-04-01 07:00:11,1,0,업데이트 후에 알림란에서 맨션댓글을 누르면 맨션한 댓글은 안보이고 게시물만 떠서 댓글을 찾기 어려워져요,ios
Facebook,히리니키출,2022-03-31 08:37:52,5,0,스토리도 안보이고 동영상도 안틀어져요 제발 다시 복구좀요…..,ios
Facebook,이주냥이,2022-03-30 23:55:24,1,0,뭐에요 페북을 삭제해도 개속 시간이 가고 있어요? 24시간개속 되고 있습니다 이 버그진 모르겠지만 어떻게 해주세요,ios
Facebook,ㅣㅣㅣㅏㅓㅔ,2022-03-30 23:42:36,1,0,페북 본계가 갑자기 날라갔어요 돌려주세요 진짜 너무 당황스럽고 화가나네요 빨리 복구되면 좋겠습니다.,ios
Facebook,패북피해자,2022-03-30 21:20:28,1,0,로그인 오류 제 폰 아이폰은 안되고 안드로이드만 로그안 되네요 너무 불만족입니다 해결방법도 없고…,ios
Facebook,개붌,2022-03-30 18:48:16,5,0,며칠 전까지만 해도 광고 없던 페북이 와치 볼 때마다 광고가 나오네요,ios
Facebook,나는야 공룡 티라노사우르스,2022-03-30 15:48:37,1,0,나이를 잘 못눌렀다가 정지당했는데 좀 풀고 싶은데 안 풀리네;;,ios
Facebook,페이스북 진심녀,2022-03-29 21:42:36,5,0,아니 업데이트 한 후 대화 하다가 페메가 오면 페이스북에서도 누가 펨 했는지 알림이오네요 너무 불편해요 제발 고쳐주세요,ios
Facebook,엊엊,2022-03-29 21:12:50,4,0,아니 나만 패북 스토리 올릴려 하면 기분 표시 하는게없음 재설치해도 없어 짜증남,ios
Facebook,콜창,2022-03-29 13:20:33,5,0,제발 정지좀 풀어줘 나 아무것도 안올렸다고,ios
Facebook,어니ㅔ울,2022-03-28 19:44:59,1,0,12+부터라는데 생년월일을 12세보다 높게했는데 정지먹음 이게 무슨경운가요?,ios
Facebook,현수현수현수현,2022-03-28 15:41:06,4,0,페북 들어가면 친구 스토리 보여서 누르면 전에 봤던 스토리만 계속 뜨고 새로 올린 스토리 안 보임 왜 그러는거? 제발 고쳐주세요,ios
