APP_NAME,USER,DATE,STAR,LIKE,COMMENT,OS
전략적 팀 전투: 리그 오브 레전드 전략 게임,참나정코가,2022-04-07 02:42:24+09:00,1,0,실력은 하나도 필요없고 그냥 운이100%인 게임 조합빨 다 필요없어 안나오면 ㅂㅅ되는데 ㅋㅋㅋ게임이 즐겁지가 않다,ios
전략적 팀 전투: 리그 오브 레전드 전략 게임,바꾸오주세요,2022-04-07 00:29:22+09:00,1,0,이니 정지 됐을땨 로그아웃을 못하는데 어케 겜을 해요?,ios
전략적 팀 전투: 리그 오브 레전드 전략 게임,ㅔㅑㅐㅐㅑㅐㅐ,2022-04-07 00:14:09+09:00,1,0,이게 겜이냐 확률좀 띄워서 메일로점 보내줘볼래?,ios
전략적 팀 전투: 리그 오브 레전드 전략 게임,어쩌라거오ㅗㄹ,2022-04-06 20:03:44+09:00,5,0,이겼는데 안깨지고 말아먹는데 열받습니다..,ios
전략적 팀 전투: 리그 오브 레전드 전략 게임,쁴약쁴약,2022-04-06 13:06:39+09:00,3,0,"“계속하시려면 로그인 하세요”, “로그인 중” 이라는 문구가 표시되면서  그 이후로 진행이 안됩니다 애플 ID로 로그인 해서 그런가요?",ios
전략적 팀 전투: 리그 오브 레전드 전략 게임,코로나마스떼,2022-04-06 02:44:21+09:00,1,0,돈 쉽게 버시네요 게임은 운빨에 기대는 게임이라 운 나쁜 세끼들은 이기지도 못하고 밸런스도 생각없이 약한애들 올리고 쌘 애들 낮추고 개무지성이라서 시너지는 많은데 쓸거만 쓰니깐 질리기도 하고 안쓸려고 하면 이기 질 못하네 밸런스 패치 할 때 생각 안하고 하네 단세포 마냥,ios
전략적 팀 전투: 리그 오브 레전드 전략 게임,꾸꾸요,2022-04-05 16:37:29+09:00,4,0,안 맞고 화질도 이상하네요,ios
전략적 팀 전투: 리그 오브 레전드 전략 게임,기무재호,2022-04-05 16:34:10+09:00,1,0,겜을 어케 이렇게 만들지? 진짜ㅋㅋㅋㅋ아니 확률은 왜 써놨어요 어차피 자작에 게임 시작할 때부터 승자 정해놓고 하는거면서ㅋㅋㅋㅋ 억까도 이런 억까가 없네 판도라에서 시너지 두개 처먹고 돌렸는데 게임 끝날 때까지 범죄조직이 1도 안뜨네ㅋㅋㅋㅋㅋ,ios
전략적 팀 전투: 리그 오브 레전드 전략 게임,콩이콩이2,2022-04-05 16:18:37+09:00,5,0,너무 재밌고 특히 제 노트북이랑 연동 되서 그게 제일 좋은 점이에요,ios
전략적 팀 전투: 리그 오브 레전드 전략 게임,유니와재영,2022-04-05 10:36:01+09:00,1,0,업데이트 받고 자꾸팅기는데ㅜ어떻게 해야하죠? 삭제하고 다시 받기만 3번 째입니다만,ios
전략적 팀 전투: 리그 오브 레전드 전략 게임,m.o__________o.,2022-04-05 01:19:38+09:00,2,0,게임하려는데 업데이트하래서 앱스토어 들어와지는데 업데이트 버튼누르면 뺑글뺑글 동그라미만 돌아가고 업데이트가 되질 않아요.. 용량때문인가 해서 용량정리도 했는데 안됩니다.. 어떻게 해야하나요 용량 정리하고도 안돼서 게임을 지웠다가 다시 까려고 시도했는데 이제는 다운로드자체가 안되네요 모바일 롤체 접어야하는건가요,ios
전략적 팀 전투: 리그 오브 레전드 전략 게임,어이느니,2022-04-05 01:08:49+09:00,1,0,왜 게임이시작이안대요?;;;,ios
전략적 팀 전투: 리그 오브 레전드 전략 게임,응애@,2022-04-04 22:42:05+09:00,5,0,ㅗㅗ,ios
전략적 팀 전투: 리그 오브 레전드 전략 게임,노!!!!,2022-04-04 10:14:14+09:00,1,0,오류코드가 떠서 접속자체가 안됨..??,ios
전략적 팀 전투: 리그 오브 레전드 전략 게임,aisbrmcjxbzyz,2022-04-04 02:43:02+09:00,1,0,운영진니들 얼굴에 침뱉고싶,ios
전략적 팀 전투: 리그 오브 레전드 전략 게임,뭔ㅋㅋㅋ,2022-04-04 01:39:48+09:00,1,0,상대 3명이상이 2코 리롤덱해서 아무도 안겹치는 코르키해도 절대안뜨네 ㅆ1발망겜,ios
전략적 팀 전투: 리그 오브 레전드 전략 게임,사과펀 유저,2022-04-03 23:10:40+09:00,1,0,100퍼 딜주작있음 2성풀템5사교 이렐이 딜이 모자름 ㅋㅋ 운영자 하루빨리 죽어라,ios
전략적 팀 전투: 리그 오브 레전드 전략 게임,빠릴,2022-04-03 22:39:35+09:00,3,0,"원래 컴퓨터,스마트폰으로 게임을 하다가 태블릿으로 하게됐는데 화면이 하나도 맞지않아서 하기가 많이 불편했습니다 게임 자체도 재밌고 모바일로도 가능하단점은 정말 좋지만 태블릿에 맞지 않는점이 많이 아쉬운것 같습니다",ios
전략적 팀 전투: 리그 오브 레전드 전략 게임,ㅓㅜㅗㅝㅎ,2022-04-03 22:11:41+09:00,5,0,렝가랑 아이번을 넣어서 부시 시너지를 만드는 것도 재밌을 것 같아요! 렝가 스킬은 점프 q로 하고 아이번 스킬은 q기절로 만들어서 둘이 시너지 스킬로는 부쉬를 만든다 그 안에서 마나가 빨리 찬다거나 렝가가 도약을 쓸 수 있다거나 아이번이 평타 강화가 있다거나 하면 재밌을 것 같습니다!,ios
전략적 팀 전투: 리그 오브 레전드 전략 게임,로그아웃좀 만들어라고 ㅋㅋ,2022-04-03 20:17:38+09:00,5,0,아이폰 로그인오류 고처서ㅜ좋네요,ios
전략적 팀 전투: 리그 오브 레전드 전략 게임,이항사,2022-04-03 18:54:23+09:00,1,0,뭐가 안된다 리뷰를 달면 니들이 직접 확인을 쳐해 링크달면서 어디로 보내달라 ㅈㄹ하지말고,ios
전략적 팀 전투: 리그 오브 레전드 전략 게임,liiililililillili,2022-04-03 16:12:42+09:00,5,0,아이패드로 게임 한번 하려면 지우고 다시 설치해야 합니다. 로그인 오류가 계속 나서 다시 켜면 로그인이 안되고 계속 로딩만 해요. 제발 아이패드도 게임 하기좀 편하게 호환좀 해주세요,ios
전략적 팀 전투: 리그 오브 레전드 전략 게임,아나시브잉,2022-04-03 14:18:08+09:00,1,0,패드립도 아깝다 개발자 및 운영자 벨런스 개못맞춤 그냥 하는일 다망하고 롤체처럼 기물안뜨고 영원히 행운없이 너희가족들도 전부다불행한일만 생겨라 평생고통받기를  죄없는 유저들에게 고통주는 개쓰레기게임,ios
전략적 팀 전투: 리그 오브 레전드 전략 게임,ccckoccc,2022-04-03 01:36:24+09:00,5,0,아니 용병을 하면 뭐 하냐고 보상을 똑바로 안 주고 승리를 하면 준다는 거 안주는데 이번 패치 이후로 진짜 용병은 렉이 심한 건지 아니면 라이엇 자체에서 막은 건지 좀 고쳐 줘요 계속 용병 가면 3판중에 2 판이 그렇잖아요,ios
전략적 팀 전투: 리그 오브 레전드 전략 게임,realmofcaesar,2022-04-02 21:39:45+09:00,1,0,Dd,ios
