APP_IMG,APP_NAME,USER,DATE,STAR,LIKE,COMMENT,OS
https://play-lh.googleusercontent.com/o1xjpaWAF3bUEcPeyINNzAF3D6VuOJZh5_BXB-cuLTxcDIinPO06L1dyAz7-G68W=s180-rw,Pokémon GO,김계용,2022-03-22 00:00:00+09:00,5,0,파이리,android
https://play-lh.googleusercontent.com/o1xjpaWAF3bUEcPeyINNzAF3D6VuOJZh5_BXB-cuLTxcDIinPO06L1dyAz7-G68W=s180-rw,Pokémon GO,도테115,2022-03-22 00:00:00+09:00,5,0,재미가 넘처흐르네요. (퀘스트버그 발견:열매 먹이고 잡는 퀘스트가 그냥 열매 먹이고 뒤로가기 누르면 퀘스트가 됀걸로 인식이 돼요. 용도:볼 없을 때 이용 가능),android
https://play-lh.googleusercontent.com/o1xjpaWAF3bUEcPeyINNzAF3D6VuOJZh5_BXB-cuLTxcDIinPO06L1dyAz7-G68W=s180-rw,Pokémon GO,최명희,2022-03-22 00:00:00+09:00,5,0,최고임. 진짜 간지나고 재밌음,android
https://play-lh.googleusercontent.com/o1xjpaWAF3bUEcPeyINNzAF3D6VuOJZh5_BXB-cuLTxcDIinPO06L1dyAz7-G68W=s180-rw,Pokémon GO,한진우한재민,2022-03-22 00:00:00+09:00,1,0,지금 버그때문에 포켓몬이 뜨지도 잡히지도 않아서 게임을 하고싶어도 못하고있습니다 인터넷이연결되있어도 네트워크에러가납니다,android
https://play-lh.googleusercontent.com/o1xjpaWAF3bUEcPeyINNzAF3D6VuOJZh5_BXB-cuLTxcDIinPO06L1dyAz7-G68W=s180-rw,Pokémon GO,김민태,2022-03-22 00:00:00+09:00,1,0,레이드 들어갈라했는데 안들어가져서 못잡음 버그망겜,android
https://play-lh.googleusercontent.com/o1xjpaWAF3bUEcPeyINNzAF3D6VuOJZh5_BXB-cuLTxcDIinPO06L1dyAz7-G68W=s180-rw,Pokémon GO,남하준,2022-03-22 00:00:00+09:00,3,0,저 포켓몬 고님 이거 사람들이 게임 저따구로 면 어떻게 이겨요 배틀에선 (레이드 빼고)전설쓰지맙시다 하놔 별 세게 줍니다 씁 재밋넹 ㅎㅎ,android
https://play-lh.googleusercontent.com/o1xjpaWAF3bUEcPeyINNzAF3D6VuOJZh5_BXB-cuLTxcDIinPO06L1dyAz7-G68W=s180-rw,Pokémon GO,yisu,2022-03-22 00:00:00+09:00,1,0,이유는 딱 하나 접속이 안돼요,android
https://play-lh.googleusercontent.com/o1xjpaWAF3bUEcPeyINNzAF3D6VuOJZh5_BXB-cuLTxcDIinPO06L1dyAz7-G68W=s180-rw,Pokémon GO,강지민,2022-03-21 00:00:00+09:00,3,1,가라르포니타나옹필드대발견나와주세요부탁드립니다두르보나와주세요부탁포니타7km알100개나와주세요10km터커님이랑리오르알나오게해주세요5km핑복 먹고자나오게알해주세요 연꽃몬나오게해주세요사파리전설해주세요,android
https://play-lh.googleusercontent.com/o1xjpaWAF3bUEcPeyINNzAF3D6VuOJZh5_BXB-cuLTxcDIinPO06L1dyAz7-G68W=s180-rw,Pokémon GO,예찬,2022-03-21 00:00:00+09:00,1,1,아니시 레이드할때원만하면잡혀야지다도망감 이 망겜,android
https://play-lh.googleusercontent.com/o1xjpaWAF3bUEcPeyINNzAF3D6VuOJZh5_BXB-cuLTxcDIinPO06L1dyAz7-G68W=s180-rw,Pokémon GO,진영,2022-03-21 00:00:00+09:00,2,0,남들과 다른 방식의 도전으로 별한개 올려줌. 컨텐츠나 운영방식이 답답함 노잼. 평가 잘 안 쓰는데 메인에 추천 떳으니 걍 써봄. 다시는 추천 안 떳으면...,android
https://play-lh.googleusercontent.com/o1xjpaWAF3bUEcPeyINNzAF3D6VuOJZh5_BXB-cuLTxcDIinPO06L1dyAz7-G68W=s180-rw,Pokémon GO,더덕 2,2022-03-21 00:00:00+09:00,1,0,보통 배틀리그 4번 이기면 이상한사탕 3개씩 주는데 렉때문에.. 꼭 3번 이기고 못 받더라 이상한사탕 못받게 하려는 큰 그림이 아닐까,android
https://play-lh.googleusercontent.com/o1xjpaWAF3bUEcPeyINNzAF3D6VuOJZh5_BXB-cuLTxcDIinPO06L1dyAz7-G68W=s180-rw,Pokémon GO,전지호,2022-03-21 00:00:00+09:00,5,0,너무재밌어요,android
https://play-lh.googleusercontent.com/o1xjpaWAF3bUEcPeyINNzAF3D6VuOJZh5_BXB-cuLTxcDIinPO06L1dyAz7-G68W=s180-rw,Pokémon GO,kdh,2022-03-21 00:00:00+09:00,5,0,정말 재밌습니다,android
https://play-lh.googleusercontent.com/o1xjpaWAF3bUEcPeyINNzAF3D6VuOJZh5_BXB-cuLTxcDIinPO06L1dyAz7-G68W=s180-rw,Pokémon GO,김서준,2022-03-21 00:00:00+09:00,1,1,여기 dps버그 있나봄 바로 앞에 있는데 위치 이상한데뜸 그래서 도망간 포켓몬이 한두마리가 아님 ㄹㅇ 개선 안하나? 이러니까 사람들이 핵을 쓰지 ㄹㅇ ㅉ,android
https://play-lh.googleusercontent.com/o1xjpaWAF3bUEcPeyINNzAF3D6VuOJZh5_BXB-cuLTxcDIinPO06L1dyAz7-G68W=s180-rw,Pokémon GO,이정무,2022-03-21 00:00:00+09:00,5,0,고계체가 많이 안떠요ㅠㅠ,android
